ticker,cik,fiscal_year,revenue,ebit,ebitda,interest_expense,tax_expense,net_income,d_and_a,capex,assets_current,liabilities_current,cash,short_term_borrowings,long_term_debt_current,long_term_debt_noncurrent,gross_debt,net_debt,shares_out,nwc,delta_nwc,effective_tax_rate
SPGI,0000064040,2012,3639000000,1026000000,1134000000,83000000,344000000,828000000,108000000,,4312000000,3369000000,1118000000,,,798000000,798000000,-320000000,,-175000000,-397000000,0.2935153583617747
SPGI,0000064040,2013,3954000000,1077000000,1203000000,77000000,374000000,911000000,126000000,,3899000000,3667000000,1416000000,,,799000000,799000000,-617000000,,-1184000000,-1009000000,0.29105058365758757
SPGI,0000064040,2014,4270000000,1170000000,1311000000,81000000,388000000,437000000,141000000,,2941000000,2372000000,835000000,,,799000000,799000000,-36000000,,-266000000,918000000,0.4703030303030303
SPGI,0000064040,2015,4702000000,1358000000,1495000000,59000000,425000000,1376000000,137000000,,3962000000,3920000000,760000000,,,795000000,795000000,35000000,,-718000000,-452000000,0.2359800111049417
SPGI,0000064040,2016,5051000000,113000000,247000000,59000000,245000000,-115000000,134000000,,3296000000,2908000000,1542000000,,,3468000000,3468000000,1926000000,,-1154000000,-436000000,1.8846153846153846
SPGI,0000064040,2017,5313000000,1917000000,2074000000,102000000,547000000,1156000000,157000000,,3671000000,2611000000,2497000000,,,3564000000,3564000000,1067000000,,-1437000000,-283000000,0.3211978860833823
SPGI,0000064040,2018,,3341000000,3522000000,181000000,960000000,2106000000,181000000,,4324000000,3214000000,2777000000,,,3170000000,3170000000,393000000,,-1667000000,-230000000,0.3131115459882583
SPGI,0000064040,2019,,2583000000,2763000000,149000000,823000000,1496000000,180000000,,3587000000,2630000000,1917000000,,,3662000000,3662000000,1745000000,,-960000000,707000000,0.3548943510133678
SPGI,0000064040,2020,,2790000000,2996000000,134000000,560000000,1958000000,206000000,,4712000000,3093000000,2866000000,,,3948000000,3948000000,1082000000,,-1247000000,-287000000,0.22239872915011913
SPGI,0000064040,2021,,3226000000,3430000000,141000000,627000000,2123000000,204000000,,5988000000,3587000000,4108000000,,,4110000000,4110000000,2000000,,-1707000000,-460000000,0.228
SPGI,0000064040,2022,,3617000000,3823000000,141000000,694000000,2339000000,206000000,,8810000000,3815000000,6497000000,,,4114000000,4114000000,-2383000000,,-1502000000,205000000,0.22881635344543355
SPGI,0000064040,2023,,4221000000,4399000000,119000000,901000000,3024000000,178000000,,5667000000,5999000000,1286000000,,,10730000000,10730000000,9444000000,,-1618000000,-116000000,0.22955414012738853
CB,0000896159,2009,14154000000,,,175000000,575000000,2578000000,,,,,565000000,,,2806000000,2806000000,2241000000,,,,0.18236600063431652
CB,0000896159,2010,13632000000,,,230000000,370000000,1197000000,,,,,510000000,,161000000,3158000000,3319000000,2809000000,,,,0.23611997447351626
CB,0000896159,2011,15075000000,,,225000000,528000000,2549000000,11000000,,,,867000000,1300000000,,3358000000,4658000000,3791000000,,,,0.1715957101072473
CB,0000896159,2012,16006000000,,,224000000,553000000,3085000000,9000000,,,,669000000,1251000000,,3360000000,4611000000,3942000000,,,,0.1520065970313359
CB,0000896159,2013,16834000000,,,250000000,502000000,1540000000,29000000,,,,772000000,1401000000,,3360000000,4761000000,3989000000,,,,0.24583741429970618
CB,0000896159,2014,17936000000,,,250000000,270000000,2706000000,51000000,,,,614000000,1901000000,,3807000000,5708000000,5094000000,,,,0.0907258064516129
CB,0000896159,2015,4419000000,,,275000000,480000000,734000000,95000000,,,,615000000,1150000000,,3357000000,4507000000,3892000000,,,,0.3953871499176277
CB,0000896159,2016,19171000000,3487000000,3595000000,280000000,634000000,2853000000,108000000,,,,579000000,0,,9389000000,9389000000,8810000000,,,,0.18181818181818182
CB,0000896159,2017,18987000000,3296000000,3467000000,300000000,462000000,2834000000,171000000,,,,655000000,500000000,,12610000000,13110000000,12455000000,,,,0.14016990291262135
CB,0000896159,2018,31469000000,4950000000,4969000000,605000000,815000000,4135000000,19000000,,,,985000000,1013000000,,11556000000,12569000000,11584000000,,,,0.16464646464646465
CB,0000896159,2019,32243000000,3722000000,3982000000,607000000,-139000000,3861000000,260000000,,,,728000000,509000000,,12087000000,12596000000,11868000000,,,,-0.03734551316496507
CB,0000896159,2020,32717000000,4657000000,4996000000,641000000,695000000,3962000000,339000000,,,,1247000000,1299000000,,13559000000,14858000000,13611000000,,,,0.14923770667811895
CB,0000896159,2021,34186000000,5249000000,5554000000,552000000,795000000,4454000000,305000000,,,,1537000000,0,,14948000000,14948000000,13411000000,,,,0.1514574204610402
CB,0000896159,2022,35994000000,4162000000,4452000000,516000000,629000000,3533000000,290000000,,,,1747000000,999000000,,15169000000,16168000000,14421000000,,,,0.15112926477654973
CB,0000896159,2023,40869000000,9794000000,10081000000,492000000,1269000000,8525000000,287000000,,,,,475000000,,14402000000,14877000000,,,,,0.1295691239534409
CB,0000896159,2024,43097000000,6485000000,6770000000,570000000,1239000000,5246000000,285000000,,,,,1460000000,,13035000000,14495000000,,,,,0.1910562837316885
PGR,0000080661,2009,14686800000,,,108600000,510500000,1182500000,,136300000,,,5600000,,,2175500000,2175500000,2169900000,,,,0.3015357353809805
PGR,0000080661,2010,12840100000,,,136700000,-152300000,-70000000,,98500000,,,5800000,,,2177200000,2177200000,2171400000,,,,
PGR,0000080661,2011,14563600000,,,139000000,499400000,1057500000,87300000,66600000,,,2900000,,,1958200000,1958200000,1955300000,,,,0.3207656239964031
PGR,0000080661,2012,15215500000,,,133500000,496900000,1068300000,83100000,64700000,,,160700000,,,2442100000,2442100000,2281400000,,,,0.3174674163046256
PGR,0000080661,2013,15774600000,,,132700000,471500000,1015500000,88500000,78900000,,,158900000,,,2063100000,2063100000,1904200000,,,,0.3170813718897108
PGR,0000080661,2014,17083900000,,,123800000,415400000,902300000,94400000,127700000,,,155700000,,,1860900000,1860900000,1705200000,,,,0.3152462624269561
PGR,0000080661,2015,18170900000,,,118200000,554600000,1165400000,101300000,140400000,,,179100000,,,2164700000,2164700000,1985600000,,,,0.3224418604651163
PGR,0000080661,2016,19391400000,,,116900000,626400000,1281000000,97100000,108100000,,,75100000,,,,,,,,,0.32840515885498583
PGR,0000080661,2017,20853800000,,,136000000,611100000,1267600000,103700000,130700000,,,211500000,,,,,,,,,0.3252781178474477
PGR,0000080661,2018,23441400000,,,140900000,413500000,1031000000,137400000,215000000,,,265000000,,,,,,,,,0.2862582208376601
PGR,0000080661,2019,26839000000,,,153100000,540800000,1592200000,169900000,155700000,,,69500000,,,,,,,,,0.25353961556493204
PGR,0000080661,2020,31979000000,,,166500000,542600000,2615300000,190400000,266000000,,,226200000,,,,,,,,,0.1718230469615884
PGR,0000080661,2021,39022300000,5160300000,5400100000,189700000,1180300000,3970300000,239800000,363500000,,,76500000,,500000000,,500000000,423500000,,,,0.22915776802702598
PGR,0000080661,2022,42658100000,7173200000,7448100000,217000000,1468600000,5704600000,274900000,223500000,,,187100000,,0,,,,,,,0.2047342887414264
PGR,0000080661,2023,47702000000,4210000000,4489700000,218600000,859100000,3350900000,279700000,243500000,,,203500000,,0,,,,,,,0.20406175771971496
PGR,0000080661,2024,49611000000,922000000,1228000000,244000000,200000000,722000000,306000000,292000000,,,85000000,,0,,,,,,,0.21691973969631237
MMC,0000062709,2009,,854000000,,267000000,298000000,2475000000,,378000000,4784000000,3386000000,2089000000,408000000,,,408000000,-1681000000,,-1099000000,,0.10746483952398125
MMC,0000062709,2010,,679000000,,220000000,113000000,-73000000,,386000000,4931000000,3715000000,2133000000,558000000,558000000,,1116000000,-1017000000,,-2033000000,-934000000,2.825
MMC,0000062709,2011,,778000000,,241000000,21000000,227000000,,305000000,5276000000,3105000000,1685000000,8000000,8000000,,16000000,-1669000000,,470000000,2503000000,0.0846774193548387
MMC,0000062709,2012,,939000000,,233000000,204000000,855000000,,271000000,5648000000,3739000000,1777000000,260000000,260000000,,520000000,-1257000000,,-388000000,-858000000,0.19263456090651557
MMC,0000062709,2013,,1638000000,1970000000,199000000,422000000,993000000,332000000,280000000,5963000000,3564000000,1894000000,,260000000,,260000000,-1634000000,,245000000,633000000,0.29823321554770316
MMC,0000062709,2014,,1829000000,2178000000,181000000,492000000,1176000000,349000000,320000000,6300000000,3809000000,2113000000,,334000000,,334000000,-1779000000,,44000000,-201000000,0.2949640287769784
MMC,0000062709,2015,,2077000000,2435000000,167000000,594000000,1357000000,358000000,401000000,5533000000,3677000000,2301000000,,11000000,,11000000,-2290000000,,-456000000,-500000000,0.3044592516658124
MMC,0000062709,2016,,2301000000,2689000000,165000000,586000000,1465000000,388000000,368000000,5044000000,3708000000,2303000000,,12000000,,12000000,-2291000000,,-979000000,-523000000,0.2857142857142857
MMC,0000062709,2017,,2419000000,2842000000,163000000,671000000,1599000000,423000000,325000000,4884000000,4082000000,1958000000,,262000000,,262000000,-1696000000,,-1418000000,-439000000,0.2955947136563877
MMC,0000062709,2018,,2431000000,2869000000,189000000,685000000,1768000000,438000000,253000000,5562000000,4262000000,1374000000,,262000000,,262000000,-1112000000,,-336000000,1082000000,0.2792498980839788
MMC,0000062709,2019,,2655000000,3136000000,237000000,1133000000,1492000000,481000000,302000000,5934000000,4924000000,1066000000,314000000,314000000,5510000000,6138000000,5072000000,,-684000000,-348000000,0.4316190476190476
MMC,0000062709,2020,,2761000000,3255000000,290000000,574000000,1650000000,494000000,314000000,7068000000,6679000000,1155000000,1215000000,1215000000,10741000000,13171000000,12016000000,,-3196000000,-2512000000,0.2580935251798561
MMC,0000062709,2021,,2677000000,3324000000,524000000,666000000,1742000000,647000000,421000000,8155000000,6556000000,1155000000,517000000,517000000,10796000000,11830000000,10675000000,,-590000000,2606000000,0.276578073089701
MMC,0000062709,2022,,3066000000,3807000000,515000000,747000000,2016000000,741000000,348000000,8264000000,6654000000,2089000000,17000000,17000000,10933000000,10967000000,8878000000,,-513000000,77000000,0.2703583061889251
MMC,0000062709,2023,,4312000000,5059000000,444000000,1034000000,3143000000,747000000,406000000,18959000000,17832000000,1752000000,,268000000,11227000000,11495000000,9743000000,,-893000000,-380000000,0.24754608570744555
MMC,0000062709,2024,20720000000,4280000000,4661000000,,995000000,3050000000,381000000,470000000,21748000000,19795000000,1442000000,,1619000000,11844000000,13463000000,12021000000,,-1108000000,-215000000,0.24598269468479605
ICE,0001571949,2013,1327000000,793000000,816000000,35000000,238000000,510000000,23000000,57000000,33750000000,32246000000,622000000,163000000,163000000,969000000,1295000000,673000000,,556000000,,0.3181818181818182
ICE,0001571949,2014,1363000000,827000000,851000000,39000000,228000000,552000000,24000000,32000000,44269000000,44321000000,823000000,1135000000,1135000000,3923000000,6193000000,5370000000,,-3145000000,-3701000000,0.2923076923076923
ICE,0001571949,2015,1730000000,790000000,830000000,56000000,184000000,254000000,40000000,134000000,50232000000,50436000000,1612000000,2042000000,2042000000,2235000000,6319000000,4707000000,,-5900000000,-2755000000,0.4200913242009132
ICE,0001571949,2016,4352000000,462000000,562000000,96000000,402000000,315000000,100000000,172000000,53313000000,54743000000,961000000,2591000000,2591000000,4717000000,9899000000,8938000000,,-7573000000,-1673000000,0.5606694560669456
ICE,0001571949,2017,4682000000,1750000000,1874000000,97000000,358000000,1274000000,124000000,190000000,57133000000,58617000000,1278000000,2493000000,2493000000,3871000000,8857000000,7579000000,,-7748000000,-175000000,0.2193627450980392
ICE,0001571949,2018,5971000000,2172000000,2314000000,178000000,586000000,1430000000,142000000,250000000,53562000000,54175000000,,1833000000,1833000000,4267000000,7933000000,,,-4279000000,3469000000,0.2906746031746032
ICE,0001571949,2019,5843000000,2379000000,2501000000,187000000,-28000000,2526000000,122000000,220000000,66692000000,66108000000,,951000000,951000000,6490000000,8392000000,,,-1318000000,2961000000,-0.01120896717373899
ICE,0001571949,2020,,2583000000,2716000000,244000000,500000000,1988000000,133000000,134000000,67979000000,68816000000,,2569000000,2569000000,5250000000,10388000000,,,-5975000000,-4657000000,0.20096463022508038
ICE,0001571949,2021,,2673000000,2818000000,285000000,521000000,1933000000,145000000,153000000,87219000000,87999000000,,2411000000,2411000000,14126000000,18948000000,,,-5602000000,373000000,0.21230643846780767
ICE,0001571949,2022,,3033000000,3206000000,357000000,658000000,2089000000,173000000,207000000,154300000000,153411000000,,1521000000,1521000000,12397000000,15439000000,,,-2153000000,3449000000,0.23953403713141608
ICE,0001571949,2023,,3449000000,3623000000,423000000,1629000000,4058000000,174000000,179000000,156947000000,149171000000,1799000000,4000000,4000000,18118000000,18126000000,16327000000,,5969000000,8122000000,0.28644276419905046
ICE,0001571949,2024,,3638000000,3812000000,,310000000,1446000000,174000000,225000000,84973000000,84626000000,1799000000,1954000000,1954000000,20659000000,24567000000,22768000000,,-5360000000,-11329000000,0.1765375854214123
CME,0001156375,2009,1756100000,1051900000,1157600000,,437300000,658500000,105700000,163700000,19111500000,18643000000,969500000,,,,,,,-501000000,,0.3990691732067896
CME,0001156375,2010,2561000000,1582200000,1719500000,,532500000,715500000,137300000,200100000,6699000000,6523600000,845300000,,,,,,,-669900000,-168900000,0.4266826923076923
CME,0001156375,2011,2612800000,1589100000,1715400000,,611700000,825800000,126300000,157900000,5387500000,4781200000,297900000,,,,,,,308400000,978300000,0.4255304347826087
CME,0001156375,2012,3003700000,1831100000,1961000000,,769800000,951400000,129900000,160000000,10945800000,9615200000,260600000,,,,,,,1070000000,761600000,0.4472461073669533
CME,0001156375,2013,3280600000,2021100000,2149600000,,122100000,1812300000,128500000,172200000,8717900000,7616900000,855200000,,,,,,,245800000,-824200000,0.06312034739454095
CME,0001156375,2014,2914600000,1692000000,1828900000,,786700000,896300000,136900000,141800000,24405600000,23311000000,1042300000,,,,,,,52300000,-193500000,0.46743909685086155
CME,0001156375,2015,2936300000,1637000000,1772100000,,622900000,976800000,135100000,125600000,42545300000,41531200000,1604700000,,,,,,,-590600000,-642900000,0.38938550978308434
CME,0001156375,2016,3112500000,1768400000,1901000000,,644500000,1127100000,132600000,140700000,37904500000,36824500000,2469700000,,,,,,,-1389700000,-799100000,0.3637954391510499
CME,0001156375,2017,3326800000,1988700000,2117900000,,709800000,367800000,129200000,114200000,40031500000,38945600000,1366100000,,,,,,,-280200000,1109500000,0.6586859688195991
CME,0001156375,2018,3595200000,2200500000,2329700000,,753500000,1534100000,129200000,91800000,46906500000,45672900000,1868600000,0,,,,,,-635000000,-354800000,0.3293845077810806
CME,0001156375,2019,3644700000,2310600000,2423600000,,-1537100000,4063400000,113000000,81900000,41886700000,41272600000,1903600000,574200000,,,574200000,-1329400000,,-1863700000,-1228700000,-0.608439219411788
CME,0001156375,2020,4309400000,2607600000,2726300000,,814100000,1962200000,118700000,116700000,39567800000,38522500000,1374500000,,,,,,,-329200000,1534500000,0.2932319994236934
CME,0001156375,2021,4868000000,2587800000,2746400000,,573800000,2116500000,158600000,245600000,89283900000,88197900000,1551400000,0,,,,,,-465400000,-136200000,0.21328476378099095
CME,0001156375,2022,4883600000,2637400000,2790600000,,615700000,2105200000,153200000,197500000,161761800000,160398400000,1633200000,749400000,,,749400000,-883800000,,-1019200000,-553800000,0.22628542026535337
CME,0001156375,2023,4689700000,2645200000,2793000000,,736700000,2636400000,147800000,127200000,139078300000,137687500000,2834900000,16000000,,,16000000,-2818900000,,-1460100000,-440900000,0.21840443508938365
CME,0001156375,2024,5019400000,3015900000,3150800000,,799300000,3226200000,134900000,89700000,94890200000,93416900000,2720100000,0,,,,,,-1246800000,213300000,0.19855918519438578
